,hashtag,tweet_id,image_path,body_text,text_with_OCR,image_text_cleaned
0,chinesevirus,1291074945628254209,./data_AsianHate/chinesevirus/tweets1/EerR0erX0AAtnEH.jpg,@globaltimesnews Broad minded #chinesevirus https://t.co/6irMYY45Af,iA  ae  &n  Ri  iY XNA  Hiacka is rot  allowed to enter!  THE AVE ,iA ae n Ri iY XNA Hiacka is rot allowed to enter THE AVE 
1,chinesevirus,1291140936412598274,./data_AsianHate/chinesevirus/tweets1/EesN0wdXoAEY-1l.jpg,"@JohnCornyn I AIN'T TAKING NO #ChineseVirus test OR vaccines. 

Protesters @ArtAcevedo @GregAbbott_TX @HarrisCoJudge
don't wear masks or social distance. So why should I worry. https://t.co/7tc6rrWpTO",JUST  - OUNSE| .  4} @ \  we  “—.  .¥  $  l  i  F  @ ,JUST OUNSE 4 we l i F 
2,chinesevirus,1291425377345183745,./data_AsianHate/chinesevirus/tweets1/EewQWrUU8AE3Xd4.jpg,"A new tick-borne virus has killed seven and infected 60 others, Chinese media has reported, warning about the possibility of human-to-human transmission.
#tickbornevirus 
#ChineseVirus https://t.co/vyV88Oj4dz",A NEW INFECTION DISEASE  ‘TICK-BORNE VIRUS’ SEEM TO BE  SPREADING IN CHINA  ~~ }  «i  Ab)  een  -  THE DISEASE IS REPORTEDLY  CAUSED BY A TICK-BORNE VIRUS  & HAS KILLED SEVEN PEOPLE  & INFECTED 60 OTHERS IN CHINA ,A NEW INFECTION DISEASE TICK BORNE VIRUS SEEM TO BE SPREADING IN CHINA i Ab een THE DISEASE IS REPORTEDLY CAUSED BY A TICK BORNE VIRUS HAS KILLED SEVEN PEOPLE INFECTED 60 OTHERS IN CHINA 
3,chinesevirus,1291426341850497024,./data_AsianHate/chinesevirus/tweets1/EewRZ1VU0AAcXnh.jpg,"New Virus spreading from China | Novel Bunya Virus | SFTS Virus #NovelBunyaVirus #ChineseVirus #newblogpost #NewBlog
Link to get information
👇👇👇👇👇👇👇👇 https://t.co/NnwT5tQCpp https://t.co/HPWPjvGjw5","Ly  ~  Cad  »  NEW VIRUS SPREADING  ty”  FROM CHINA | NOVEL  ote  BUNYA, VIRUS  Sa  i  THEASURUS INDIA ",Ly Cad NEW VIRUS SPREADING ty FROM CHINA NOVEL ote BUNYA VIRUS Sa i THEASURUS INDIA 
4,chinesevirus,1291231364495237122,./data_AsianHate/chinesevirus/tweets1/Eetf4V4UMAU9vQ6.jpg,"DIY Paper clip Hack

Buy now:https://t.co/hMKlesAXNU

#hack #corona #covid19 #chinesevirus #maskhack https://t.co/tAH6uh5vpT",Use a paper clip to relieve the ear  irritation and fit your mask better ,Use a paper clip to relieve the ear irritation and fit your mask better 
5,chinesevirus,1291200425186611200,./data_AsianHate/chinesevirus/tweets1/EetD8C6UcAAqSPQ.jpg,China is known as the ‘world’s factory’ due to its competitive mass production capabilities...But somewhere in the process it has become a hub for production of viruses...#COVID19 #ChineseVirus #WorldVirusFactory https://t.co/IhCh7zgOIh,"—  —  —  RESS  § FINANCIAL EXP!  ead to Lead  Another virus on the spread  in China: Seven dead, 60  infected by ‘tick-borne  ileus  (oS aa  Published: August 5, 2020 7:52 PM  SFTS Virus is not a new virus. China has isolated  pathogen of the virus in 2011, and it belongs to the  Bunyavirus category.  More than 37 people in East China's Jiangsu Province  contracted with the SFTS Virus in the first half of the year.  (Reuters) ", RESS FINANCIAL EXP ead to Lead Another virus on the spread in China Seven dead 60 infected by tick borne ileus oS aa Published August 5 2020 7 52 PM SFTS Virus is not a new virus China has isolated pathogen of the virus in 2011 and it belongs to the Bunyavirus category More than 37 people in East China s Jiangsu Province contracted with the SFTS Virus in the first half of the year Reuters 
6,chinesevirus,1291242681788588032,./data_AsianHate/chinesevirus/tweets1/EetqXtDUwAAWO77.jpg,"SFTS : Severe Fever with Thrombocytopenia Syndrome virus spreads again in China with 30% of mortality rate..

""Chinese gave birth to only one child but many viruses: One Child Policy 🙄😑""
#ChinaVirus
@ndtv #ChineseVirus https://t.co/FOhNrxGFwH","Another virus on the  spread in China: Seven  dead, 60 infected by ‘tick-  borne virus’  SY am SMA [AU Kom SMglO) tc Beh AAU Se @ra Tare)  has isolated pathogen of the virus in  2011, and it belongs to the Bunyavirus  category.  By: PTI August 5, 2020 7:52:42 PM  READ  IN APP  ¥! ",Another virus on the spread in China Seven dead 60 infected by tick borne virus SY am SMA AU Kom SMglO tc Beh AAU Se ra Tare has isolated pathogen of the virus in 2011 and it belongs to the Bunyavirus category By PTI August 5 2020 7 52 42 PM READ IN APP 
7,chinesevirus,1291324520482013187,./data_AsianHate/chinesevirus/tweets1/Eeu0zpvUMAEggwf.jpg,"COLD WAR 2020
Read how China is falling flat against the world. 

https://t.co/Fd39lH4BFE
#coronavirus #tiktokban #ChineseVirus #pandemic #IndiaChinaFaceOff https://t.co/kh0QXZLad9","NEW SECURITY LAW  >  wr  i /  ~~  ~  Hong ro has been protesting for more than 2 years against  the government of mainland china. Hong Kong and china have  a special arrangement of one country, two systems China was  insisting on setting up extradition treaties with Hong Kong  for over two years. On 30th June 2020, New Security Law  was imposed in Hong Kong by the communist government. It  its] olel=1at-lemel@yacc 010M [ema] mU(un m-ycalad (0 ms)am are Ulmmsc1i0)(- Un -waclne  anniversary of the city’s handover to china by the British. ",NEW SECURITY LAW wr i Hong ro has been protesting for more than 2 years against the government of mainland china Hong Kong and china have a special arrangement of one country two systems China was insisting on setting up extradition treaties with Hong Kong for over two years On 30th June 2020 New Security Law was imposed in Hong Kong by the communist government It its olel 1at lemel yacc 010M ema mU un m ycalad 0 ms am are Ulmmsc1i0 Un waclne anniversary of the city s handover to china by the British 
8,chinesevirus,1291191067090382848,./data_AsianHate/chinesevirus/tweets1/Ees7T-oUwAABCVt.jpg,"@JanJekielek @JackMaxey1 They should win #NobelPeacePrize  So many brave scientists and front line doctors like her are risking their lives and career to tell the truth. Please share to #ProtectLiMengYan #COVID19truth #whistleblower #闫丽梦 #李文亮 #HongKongers 

#CCPVirus not #ChineseVirus https://t.co/gftZZB5fOV","is  oy  RE  als  aR  cH  ae  “oo  i.  '  Tee  he  Bs  ‘=  8  fo  —,  Lede  ep  a  ae.  Pes  a  zee  ao  en.  ae  a  ers  -)  nae  ""uy  ae  rs  ‘es,  pag  te  ona a  aie,  “aig tt ES  Fife  oe  ae  ieee  aR:  ers  < yay  eg  ne  Sse  Sa  TS  LO er  re  - ",is oy RE als aR cH ae oo i Tee he Bs 8 fo Lede ep a ae Pes a zee ao en ae a ers nae uy ae rs es pag te ona a aie aig tt ES Fife oe ae ieee aR ers yay eg ne Sse Sa TS LO er re 
9,chinesevirus,1291521456778743808,./data_AsianHate/chinesevirus/tweets1/Eexn4_iWkAEEdk1.jpg,"@StaceyR0320 @NMalliotakis The 1968 pandemic was called the Hong Kong Flu, yet there were few complaints about it, so why not call a virus that originated in Wuhan, China the #WuhanFlu, the #WuhanVirus, or the #ChineseVirus to distinguopish it from the Hong Kong Flu?

https://t.co/j5Q9ggVH3x
. https://t.co/6BXTMRDGgb","rae  oe  che  KEF~Y.  Ah  ere  reid  om  oni  anv SUN:  14  ors  PPL ciao  a  pers  ce eee  ee  sca  Cocoon  ms  rn  Boe  i  i  4  LU  tl  Nn  W  J  HONG  %  ‘{  iy  GE  porta  a  4  ET)  te  A ae  eS  Decentr:  FUEL Ao  pts)  ott  ai ey  TT yc ae  iis  {  aT Tae  Cee Cty  NC  OG Cun  iy  Pee  ran  ——wt =  Cer  re  er ea a bt  mprtere eter ec  Cee]  f  ff  pre nSs  per  Preece  Perera  (ieee  eee  rast  rr ae  owed  Pee eae  ‘eneely kare  |  dh  i  ceed  ey  nt  <7  ea  ro  eee pect  eer  Perea arg  Bern  CY  i  pal ar  ia  a  pte natal  saree etna  perry  roy  re rn  SCOR Aue Le OLN ae Come Lo  coe and Ty  acarcbing thia week's Mi  eerie  ct  Pe mC?  St, and Third Avt  poeta  Wine  COO eee rod as  cnn!  ay  eee Cee)  SL ECCera Ua tte rn tod  *)  PO Men acm yee  UC ly  rn  rer  ee ee Te Te!  Ss  XY  Zt  PDA oro Uae tty  bea Spina fC  ctutobes of the Oriental {nvad  —_— ",rae oe che KEF Y Ah ere reid om oni anv SUN 14 ors PPL ciao a pers ce eee ee sca Cocoon ms rn Boe i i 4 LU tl Nn W J HONG iy GE porta a 4 ET te A ae eS Decentr FUEL Ao pts ott ai ey TT yc ae iis aT Tae Cee Cty NC OG Cun iy Pee ran wt Cer re er ea a bt mprtere eter ec Cee f ff pre nSs per Preece Perera ieee eee rast rr ae owed Pee eae eneely kare dh i ceed ey nt 7 ea ro eee pect eer Perea arg Bern CY i pal ar ia a pte natal saree etna perry roy re rn SCOR Aue Le OLN ae Come Lo coe and Ty acarcbing thia week s Mi eerie ct Pe mC St and Third Avt poeta Wine COO eee rod as cnn ay eee Cee SL ECCera Ua tte rn tod PO Men acm yee UC ly rn rer ee ee Te Te Ss XY Zt PDA oro Uae tty bea Spina fC ctutobes of the Oriental nvad 
10,chinesevirus,1291242202580914177,./data_AsianHate/chinesevirus/tweets1/EetpdZUUMAI1WU_.jpg,"Are you looking for professional Real Estate skip tracer ? Contact here https://t.co/lfx3FjLHNB

#realestate #skiptracing #validmail #phonenumber #webresearch #Cebolinha #TrumpVirusDeathToll156K #Twitter #CNN #Bangladesh #ChineseVirus #Messi #Ronaldo #LGBT https://t.co/XOqQwvemga",OF.  Ooo mele]  using the bend of your  elbow or a tissue  = i  UC eet  #COVIDI9 #Coronavirus  SOURCE: WORLD HEALTH ORGANIZATION ,OF Ooo mele using the bend of your elbow or a tissue i UC eet COVIDI9 Coronavirus SOURCE WORLD HEALTH ORGANIZATION 
11,chinesevirus,1291200486469545985,./data_AsianHate/chinesevirus/tweets1/EetD-9AUMAAXm-Y.jpg,"Said this all along: #WuhanFlu #ChineseVirus #Coronavirus is a nanotech-based #bioweapon, not natural. Obvious for reasons here PLUS it's obvious it can be selectively activated. Indefinitely. Also still think this is a small one to make us complacent. Huge kill attack to follow. https://t.co/FJeVBZ7Dlw","* SHOCKING * @) The Japanese professor of physiology or  CE eR MCCS ea eeu ert ee ene ca a  rc kur het meee ae  PS aCe Osc R Re aura cm  Cee A meee er er rate  countries. if it were natural, it would only have affected countries  ‘with the same temperature as China. instead, it spreads to a country  like Switzerland, the same way it spreads to desert areas. whereas if  it were natural, it would have spread in cold places, but would have  CS eon UE oe]  viruses. Itis not natural. It is manufactured and the virus is  Ceo eM Uae eck e ac  Pe Aum e ecu e cr Cpa al  called them all after the Corona accident. but, all of their phones  have been dead for 3 months. It is now understood that all of these  faboratory technicians are dead. Based on all of my knowledge and  eee CE AU ena SR ee LS  not natural. It did not come from bats. China made it. if what | say  today turns out to be false now or even after | die, the government  Se CRU ate ee AR  one day be revealed to all. https:  fen.m.wikipedia.org  rear sy  ls atel 7 Ca ome  Umea Ua aU mario, Monte RITE  See eae)  ‘ee  A  DO RCs eC Roc aR uT Cd  Pea a eS a ", SHOCKING The Japanese professor of physiology or CE eR MCCS ea eeu ert ee ene ca a rc kur het meee ae PS aCe Osc R Re aura cm Cee A meee er er rate countries if it were natural it would only have affected countries with the same temperature as China instead it spreads to a country like Switzerland the same way it spreads to desert areas whereas if it were natural it would have spread in cold places but would have CS eon UE oe viruses Itis not natural It is manufactured and the virus is Ceo eM Uae eck e ac Pe Aum e ecu e cr Cpa al called them all after the Corona accident but all of their phones have been dead for 3 months It is now understood that all of these faboratory technicians are dead Based on all of my knowledge and eee CE AU ena SR ee LS not natural It did not come from bats China made it if what say today turns out to be false now or even after die the government Se CRU ate ee AR one day be revealed to all https fen m wikipedia org rear sy ls atel 7 Ca ome Umea Ua aU mario Monte RITE See eae ee A DO RCs eC Roc aR uT Cd Pea a eS a 
12,chinesevirus,1291056131712978944,./data_AsianHate/chinesevirus/tweets1/EerAsH0XgAYWD1X.jpg,"@globaltimesnews Hi #ChineseVirus
Your Count Down Started...
1
2
3

B......0........0........0.......M............

Keep Counting...

@BorisJohnson @netanyahu @AbeShinzo @SecPompeo @realDonaldTrump @ScottMorrisonMP @NATO @iingwen @narendramodi @EmmanuelMacron @MOFA_Taiwan @rajnathsingh https://t.co/jO5AlyYryb","hela &  HK  Philippines  ) Uygur * ""  at s  Vietnam  on  EE  eee kal  sel JAPAN  INDIA  Korea  Cultural  Revolution  ey  .  China  :Australia,  Canada ».  Tiananmen  students  Tibetan  “=. -  Falun-Gong  E UNgle tribe  yon  cae. ",hela HK Philippines Uygur at s Vietnam on EE eee kal sel JAPAN INDIA Korea Cultural Revolution ey China Australia Canada Tiananmen students Tibetan Falun Gong E UNgle tribe yon cae 
13,chinesevirus,1290899070068776960,./data_AsianHate/chinesevirus/tweets1/Eeox3LcUMAE8i5n.jpg,Hong Kong government illegally awarded contract to two non-qualified chinese companies to test #ChineseVirus. #CCP will not care about the public health but only want to take advantages from Hong Kong. #CCP_is_terrorist #COVID19 https://t.co/nuAIsuJpTN,"Two laboratories hired b  OVID  HSE  government to perform  nae  tests on Hong Kongers  , 114 CTY  oS  Qualifications Questionable  hen are  a)  ?  China Inspection Company  imi  # Not a medical laboratory  fa bad  ae  # None of their directors are lab technicians.  * Nota government-certified  medical testing organization  BL  Sunrise Diagnostic Centre  Imi  Pal  i  -_  *  One director was involved in a¥  Aesthetic Centre in 2012  death caused by DR Medica  Mother compan  a  fof  sanctioned by U  SA for  i  forcibly collecting Uyghurs  DNA in Xinjiang  - [aT igorews ",Two laboratories hired b OVID HSE government to perform nae tests on Hong Kongers 114 CTY oS Qualifications Questionable hen are a China Inspection Company imi Not a medical laboratory fa bad ae None of their directors are lab technicians Nota government certified medical testing organization BL Sunrise Diagnostic Centre Imi Pal i One director was involved in a Aesthetic Centre in 2012 death caused by DR Medica Mother compan a fof sanctioned by U SA for i forcibly collecting Uyghurs DNA in Xinjiang aT igorews 
14,chinesevirus,1291010555478564866,./data_AsianHate/chinesevirus/tweets1/EeqXP29U4AEvT9Z.jpg,"I will upload contents, images, videos and product in your website.
Contact me: https://t.co/2VXrmaSBz6
#WordPress #productupload #contentsupload #imagesupload #Diggs  @realDonaldTrump #Vikings #chinesevirus #Buffalo #COVID2019 #Fiverr #LetTheMusicPlay #DataEntry #website https://t.co/8a9YLvd7Wi",rh §  « WEBSITE  ua  wt CONTENT  UPLOADING ,rh WEBSITE ua wt CONTENT UPLOADING 
15,chinesevirus,1291069243782393856,./data_AsianHate/chinesevirus/tweets1/EerMoR0UwAE4UwI.jpg,"K! China has a thing for virus... 👾
#China
#ChineseVirus
#Quarantine https://t.co/oKQ4cp1lVJ","no  Another virus on the spread in China:  Seven dead, 60 infected by ‘tick-borne  virus’  SFTS Virus is not a new virus. China has isolated  pathogen of the virus in 2011, and it belongs to the  e  1  FE The Financial Ex...  * 3 hours ago  «  ' ",no Another virus on the spread in China Seven dead 60 infected by tick borne virus SFTS Virus is not a new virus China has isolated pathogen of the virus in 2011 and it belongs to the e 1 FE The Financial Ex 3 hours ago 
16,chinesevirus,1290930891485675521,./data_AsianHate/chinesevirus/tweets1/EepOzI5UwAANT4V.jpg,"I will upload contents, images, videos and product in your website.
Contact me: https://t.co/2VXrmaSBz6
#WordPress #productupload #contentsupload #imagesupload #Diggs  @realDonaldTrump #Vikings #chinesevirus #Buffalo #COVID2019 #Fiverr #LetTheMusicPlay #DataEntry #website https://t.co/OHxxlBvI2B","=  ¢% WEBSITE  “2,  r CONTENT  UPLOAD ", WEBSITE 2 r CONTENT UPLOAD 
17,chinesevirus,1290932265833377792,./data_AsianHate/chinesevirus/tweets1/EepQDKMWsAUt5hU.jpg,"@RickSacrop @1maggiewinter Nothing to do with the #ChineseVirus 
Once they've vacc's everyone ready for the cull they need to clear spaces for alien freezer spaceships to land close to populations to take their new food source to planet zod. 
You heard it here 1st !!!
🤣🤣🤣 https://t.co/7d3zT5tDct",eit!  IT’S HAPPENING ,eit IT S HAPPENING 
18,chinesevirus,1290871109831671809,./data_AsianHate/chinesevirus/tweets1/EeoYbBvU8AYtTm2.jpg,"@Vandanaa12 Ayyyooooo, so sweet.

DM the address pls, will come with family &amp; friends (Duck the #ChineseVirus ) - Jai Shri Ram 🕉️😃🙏 https://t.co/iay8OOuegg",iy  a  it  ig.  Nw  UR ADDRESS? ,iy a it ig Nw UR ADDRESS 
19,chinesevirus,1290834501615210502,./data_AsianHate/chinesevirus/tweets1/Een3IzfXgAAJxEL.jpg,The United States of America death rate per 100k is lower than the other countries around the world the highest rates are in democRAT states New York being the worst. DemocRATS are killing people.#wiunion #wipolitics #wiright #MAGA #coronavirus #COVID19 #ChineseVirus #Wuhan https://t.co/P1ReX8SjpW,"CORONAMIRUS)  CSTE  PANDEMIC  La  NJ  NY  ie By  RI  MI  SPAIN  -=  NEW YORK TIMES  Ker  gi ia  ""DEEP DISAPPOINTMENT? IN MAYOR BILL DE BLASIO'S HANDLING OF CORONAVIRUS PANDEMIC,.._DR. q ",CORONAMIRUS CSTE PANDEMIC La NJ NY ie By RI MI SPAIN NEW YORK TIMES Ker gi ia DEEP DISAPPOINTMENT IN MAYOR BILL DE BLASIO S HANDLING OF CORONAVIRUS PANDEMIC DR q 
20,chinesevirus,1290759337577779202,./data_AsianHate/chinesevirus/tweets1/EemyxqKXoAAnFOZ.jpg,Just putting this out there. 😬 #ChineseVirus #Trump2020 #OpenSchools #OpenAmericaNow https://t.co/pSk041z8PV,"*  ibe.  8  ‘ ey  4  \  H1N1 Virus  covin 19 ""  - U.S. CASES -  - U.S. CASES -  60.8 MILLION  4.6 MILLION  ER ante mete)  - PANIC LEVEL -  ~ PANIC LEVEL -  ZERO  MASS ITYSTERIA  EO AOR 2)  - CHINA BLAMED -  - TRUMP BLAMED -  Mee Ree a ee Lee ", ibe 8 ey 4 H1N1 Virus covin 19 U S CASES U S CASES 60 8 MILLION 4 6 MILLION ER ante mete PANIC LEVEL PANIC LEVEL ZERO MASS ITYSTERIA EO AOR 2 CHINA BLAMED TRUMP BLAMED Mee Ree a ee Lee 
21,chinesevirus,1290704619354587136,./data_AsianHate/chinesevirus/tweets1/EemA_ZQX0AAq1h7.png,"SNEAK PEEK: 'Covid-19' - Wear A Mask https://t.co/58RSaTtRvC………

#TheCW #VancouverFilmNet #WhiteCanary #Superman #theFlash #BlackLightning #Supergirl #Covid19 #ChineseVirus #WuhanVirus #MarsAttacks https://t.co/7lMFFw3kue",Ng at  \ Ae ae  i  oo  ae  5 \  |  i baapgrae oS  4 —_—_— s: —__. ,Ng at Ae ae i oo ae 5 i baapgrae oS 4 s 
22,chinesevirus,1291013415587270658,./data_AsianHate/chinesevirus/tweets1/EeqZ2vBWoAEEo9S.jpg,"@marine_gun @Jamierodr14 @NYCMayor #AMERICAN #TaxPayers will NEVER #bailout #NewYorkCity or any #BlueState 
Learn to manage your $ like the rest of #America
#ChineseVirus did NOT bankrupt ur city
Ur poor management bankrupt ur city
Ask ur wife where the MILLIONS r she can't account for https://t.co/gYwPTUsn5P",Yu flos ,Yu flos 
23,chinesevirus,1290911740071481346,./data_AsianHate/chinesevirus/tweets1/Eeo9QnYXYAI5eB1.jpg,"I just read a letter from my Children’s School in regards to the Mask mandate. 

Forcing 5-9 year olds to wear masks for 8 hours per day is absurd! 

Punishing Children who don’t comply is cruel! 

This is tyranny &amp; utter madness.

#ChineseVirus https://t.co/NoKFaIXf7K","Reece RO CMe agg  Pu ec  De date h ae ead  Dee  Cee le eu  “Face mask use in  “Jaboratory-confirmed virus were significantly higher in the  Deoxygenation During Major Surgery.. Our study  Bre ele oy  cloth masks group.. Penetration of cloth masks by particles  Se too take ac  Pe ee ee  ees Td  was almost 97%.. This study Is the first RCT of cloth masks,  RRL ey  CT ed  and the results caution against the use of cloth masks..  Pret id  Ba ee ee ee el  Cel  Bee eee el ee el  eee aR tu mcr cad  il eas} KES  eke  Ae eo ES Td  os ae  ee ee eet  Pa raed  Fee cry  bea Texted  Dee ee eee ea rd  exhaled from the lungs does not get adequately exchanged  pO eee a ces  De ee eke ee hee pana)  Br Eee ee UL  Pe ae  MASKED  DS Ue ie Pau et Le  ineffective In preventing the dissemination of  SCIENCE  SARS-CoV-2 from the coughs of patients with  COVID-19 to the environment and external mask  Cee rs  ci TS  DC ete Yeates tarred  Lr)  Deena er eer a RAS sm eed  face shields, generate significant leakage jots that  o¢  Rr eR ee eee CR ae  DRC e  Da  ee  the masks and shields makes the direction of these  “Most healthcare workers develop de novo PPE  Jets difficult to be predicted, but the directionality of  (such ax N9S face mask) essocieted hi  chee  exacerbation of their pre-existing headache  Ce Be ee  Cae  these covers. They ail showed an intense backward  Jot for heavy breathing and coughing conditions. it is  PMID: 32232837  ety ey eae  Pte ie eet ake ar)  ee ee Ce Boh cea tose  side of, or behind, a person wearing a surgical, or  “This study showed that the fittering efficiency of  alt ol  handmade mask, or shield.”  PR eee ee  ese  Doe wee ee erat et  ara  De eer et te ee  rey  Pa Rh)  A ma eR se acoee oe  evidence to  Brrr)  “Face masks should not be worn by healthy individuals  Ree Maree Rest eee ae  effectiveness of  Oy eee atte i da ceed  Be TRA eel ete TB  PB)  infection because there is no evidence fo suggest that  face masks worn by healthy individuals are effective in  relationship between masi/respirator use and  ee ood  Nee ey a tae  tee  preventing people from becoming iil.”  PMID: 22188875  PMID: 20092668  De Mee nour eeu era Paced ",Reece RO CMe agg Pu ec De date h ae ead Dee Cee le eu Face mask use in Jaboratory confirmed virus were significantly higher in the Deoxygenation During Major Surgery Our study Bre ele oy cloth masks group Penetration of cloth masks by particles Se too take ac Pe ee ee ees Td was almost 97 This study Is the first RCT of cloth masks RRL ey CT ed and the results caution against the use of cloth masks Pret id Ba ee ee ee el Cel Bee eee el ee el eee aR tu mcr cad il eas KES eke Ae eo ES Td os ae ee ee eet Pa raed Fee cry bea Texted Dee ee eee ea rd exhaled from the lungs does not get adequately exchanged pO eee a ces De ee eke ee hee pana Br Eee ee UL Pe ae MASKED DS Ue ie Pau et Le ineffective In preventing the dissemination of SCIENCE SARS CoV 2 from the coughs of patients with COVID 19 to the environment and external mask Cee rs ci TS DC ete Yeates tarred Lr Deena er eer a RAS sm eed face shields generate significant leakage jots that o Rr eR ee eee CR ae DRC e Da ee the masks and shields makes the direction of these Most healthcare workers develop de novo PPE Jets difficult to be predicted but the directionality of such ax N9S face mask essocieted hi chee exacerbation of their pre existing headache Ce Be ee Cae these covers They ail showed an intense backward Jot for heavy breathing and coughing conditions it is PMID 32232837 ety ey eae Pte ie eet ake ar ee ee Ce Boh cea tose side of or behind a person wearing a surgical or This study showed that the fittering efficiency of alt ol handmade mask or shield PR eee ee ese Doe wee ee erat et ara De eer et te ee rey Pa Rh A ma eR se acoee oe evidence to Brrr Face masks should not be worn by healthy individuals Ree Maree Rest eee ae effectiveness of Oy eee atte i da ceed Be TRA eel ete TB PB infection because there is no evidence fo suggest that face masks worn by healthy individuals are effective in relationship between masi respirator use and ee ood Nee ey a tae tee preventing people from becoming iil PMID 22188875 PMID 20092668 De Mee nour eeu era Paced 
24,chinesevirus,1290960497521688577,./data_AsianHate/chinesevirus/tweets1/Eeppus-XsAELqcT.jpg,"@realDonaldTrump @foxandfriends God Bless you Mr. President, and thank you for #MAGA !  Your team is doing a GREAT JOB fighting the #ChineseVirus !  Voters in Macomb County Michigan support and trust you ! #JoeBidenHasDementia, so its going to be a #TRUMP2020Landside this November ! #KAG https://t.co/0JLHH6I7NV",Sleepy Joe Sy  a  2020  ee pin u up when  Oe ,Sleepy Joe Sy a 2020 ee pin u up when Oe 
25,chinesevirus,1291046887437606914,./data_AsianHate/chinesevirus/tweets1/Eeq4TDSWAAIECiJ.jpg,"world is still suffering due to #COVID19 with loss of thousands of lives and many more thousands infected!
#China has destroyed the lives of many people by lying and hiding the truth about #ChineseVirus !!! https://t.co/Crma1GL9ut",OR  De ae  pis  (  De  St  |  A  o |  a  =  a aa  an  # \ ih  = ,OR De ae pis De St A o a a aa an ih 
26,chinesevirus,1290775104608059392,./data_AsianHate/chinesevirus/tweets1/EenBGpbU4AABrnA.jpg,"*le #ImranKhan after getting infected by #ChineseVirus *

#Junagadh #Junagarh #Nepal #Pakistanmap #JaiShriRam #Ayodhya #JaiShreeRam #بيروت #राममंदिर #tuesdaymood #بيروت #لبنان #حزب_الله https://t.co/CMfYUL8UIU","Ye  es  arn  , $  heal  Wo bhi  VYeh'Meri stertitory hai  ‘y =  EF  Yeh wali bhi  woh sab bhi  Haa yeh bhi  1 ",Ye es arn heal Wo bhi VYeh Meri stertitory hai y EF Yeh wali bhi woh sab bhi Haa yeh bhi 1 
27,chinesevirus,1290626489453613056,./data_AsianHate/chinesevirus/tweets1/Eek5862X0AAZFji.jpg,"Why do they do this?? 🤣😭🤦‍♂️
#covid19 #coronavirus #Chinesevirus #CCPVirus #KungFlu #tuesdayvibes https://t.co/GGRqtQ3ixj","This is a photo of a woman carrying a  dead ""coronavirus victim"" with one  hand... at arm's length. If you've ever  had to carry a body, you know why it's  called ""dead weight"".  Raise your hand if you believe this  crap. Now... slap italia with it.  d  ho a eS  19-97 9 9  wes x  Cane  yn  “  \n~  ci)  ee o>, Site,  eis  a gp  Sg  eo!  7 ",This is a photo of a woman carrying a dead coronavirus victim with one hand at arm s length If you ve ever had to carry a body you know why it s called dead weight Raise your hand if you believe this crap Now slap italia with it d ho a eS 19 97 9 9 wes x Cane yn n ci ee o Site eis a gp Sg eo 7 
28,chinesevirus,1290533986146516992,./data_AsianHate/chinesevirus/tweets1/EejlvbTUYAAJczo.jpg,"Respected sir
@nstomar 
@AmitShah 
@narendramodi
@DrSJaishankar 
And related offices
@AgriGoI
@HMOIndia 
@PMOIndia
This a matter of great concern that packets of unsolicited seeds from China are reaching to more countries now like #ChineseVirus.
Please issue a notice to indians. https://t.co/uOil17dWwG","ro  wee |  a  >  =  As  vo  /  oh  er  \y;  cand  Wa  \  2D  a  MYSTERIOUS SEEDS LAND IN MORE COUNTRIES  Ce  UNLABELLED SEEDS FOUND PARCELLED TO NEW ZEALAND,  like us on (9 /wionews  #Gravitas #WION #China  Gravitas: China's seeds of terror reach  VW  more countries ",ro wee a As vo oh er y cand Wa 2D a MYSTERIOUS SEEDS LAND IN MORE COUNTRIES Ce UNLABELLED SEEDS FOUND PARCELLED TO NEW ZEALAND like us on 9 wionews Gravitas WION China Gravitas China s seeds of terror reach VW more countries 
29,chinesevirus,1290395707178987521,./data_AsianHate/chinesevirus/tweets1/EehoDhnWkAYdSnV.jpg,"#Politians should not get paid during the #Chinesevirus .they close business es , but let some stay open.   They r useless .they donot represent anybody but them self ,corporation and thier friends. https://t.co/pLNGQ2bQ1p","core Cy  oy  @ images.search yahoo.com  -—  TURN EN YOUR WEAPONS  ove  ""4  a7  fed  San  oe  2)  a  can  Pa  Ny  tye.  a  THE GOVERNMENT WILL TAKE CAR  E  OF YOU  Civic Issues In Our World Today  More  sites.psu.edu  ——<“<« ",core Cy oy images search yahoo com TURN EN YOUR WEAPONS ove 4 a7 fed San oe 2 a can Pa Ny tye a THE GOVERNMENT WILL TAKE CAR E OF YOU Civic Issues In Our World Today More sites psu edu 
30,chinesevirus,1290644325643288576,./data_AsianHate/chinesevirus/tweets1/EelKDf4XkAIHsMN.jpg,"#PrimeMinister @narendramodi &amp; #DefenceMinister @rajnathsingh said in #Ladakh they'll not give a single inch of #Indian soil, now they Preparing to pound #China's #PLA https://t.co/jKAkNIOOWp #FreeTibet #FreeHK #XiJinping #IndiaChinaFaceOff #ChineseVirus #HoldChinaAccountable #US https://t.co/vtMHFL2VTq",enna  Bac  pa  pees  Dt  a  a i  [its [eee Sam= se) ce (tg  am  xf  :  =  wl  >.  if}  Tera ,enna Bac pa pees Dt a a i its eee Sam se ce tg am xf wl if Tera 
