,hashtag,tweet_id,image_path,body_text,text_with_OCR
0,BorderCrisis,1292759468372045824,./tweet_data/immigration_08/BorderCrisis/tweets2/EfDN4i9WoAA3QTM.jpg,You can see by my plane finder that this military Airbus A400m is patrolling the channel. #migrants #border #bordercrisis https://t.co/O9WtagZHko,"3 wlll SWS

9 3083 Ga 1039

PlaneFinder

oe

hester

Harwich

r

iS

ClactononSea

0

st

re

RRR4998 ZM413

f

Oft 1

a pee

2 Downs

AONB

Dover

a

o

S

Folkestone

Scie

over

w Romney

Calais

7 Ra

Ieee IEI IK

Google

regionaldes

X

OPT Wale lee

JJ

O
"
1,BorderCrisis,1293355671895801856,./tweet_data/immigration_08/BorderCrisis/tweets2/EfLsIGWXYAEFxio.jpg,"“For a child, we will drop whatever we are doing and bring Corner of Love’s force of protection and Christian love with urgency.” #BorderCrisis #CubansWithNoCountry 
-Tanya Amador
CEO &amp; Founder, Corner of Love 
https://t.co/KpwNMwuIjD https://t.co/KLH6EZO3ry","es

J

ee

EN

soo

an

A

mt

N

SS

v

A

i

mY

ss

f

at

ss

A
"
2,BorderCrisis,1292272835092676608,./tweet_data/immigration_08/BorderCrisis/tweets2/D-APaqAXYAAAnVy.jpg,"Michael de Adder (@deAdder) Tweeted:
Cartoon for June 26, 2019 on #trump #BorderCrisis 
#BORDER  #TrumpCamps #TrumpConcentrationCamps https://t.co/442fkQjtML https://t.co/IexscAlHKY","ea

ernet

DO YOU MIND

IF f PLAY

THROUGHP

Sa

a

Ss

W

a

Wi

i

AN

ll

WIT

PA

S

WS

BA

at

y

iS

AN

wy

AA

i

E

N

Zp

Ep

N

N

Ay

Lop

a

ry

SS

VG

S

SS

aN

We

iA

GZ

XXX

i

YY

AY

X

we

A

1

Lh

re

N

i

Ms

Zz

JS

yj

ae

SJ

S

SS

SN

AN

i

Ss

YY

Ny

Ml

I

i

Uh

RN

N

N

N

ly

WX

NN

Hp

MN

f

VY

iy

ti

7

Y

Se

i

NSS

ih

Ih

N

hh

Him

t

cS

i
"
3,BorderCrisis,1295390667997425665,./tweet_data/immigration_08/BorderCrisis/tweets3/Efom6vdXgAI_GTv.jpg,"#RefugeesWelcome?
How many of these politicians will welcome #Refugees into their home?
#BorderCrisis #ChannelInvasion #Dover #EconomicMigrants #EnoughIsEnough #immigrationban #Immigration #illegalimmigration 
#Coleman2066 #TwentySixtySix #Twenty66 #WhiteMinorityBy2066 https://t.co/gxIGmP708A","i

eS

al

i

S

2

ag

i

eS

a

ae

A

iJ

i

tee

LA

5

FE

REFUGEE

ly

e

refugees

m WELCOME

welcome

2

ee

s

pees

a

Hrelugees welcome

OX

a

a

R

EFUGEES

bates

WELCOME

Re

cree

7 WELCOME
"
4,BorderCrisis,1295686082881880064,./tweet_data/immigration_08/BorderCrisis/tweets3/EfszhP7WAAAJPZQ.jpg,#TuesdayMotivation #TodayinDOOM @politico reports that #Democrats think #Trump is a #Cancer killing #America Wow #Election2020 #DNConvention speaker blames #Europe &amp; #Trump for the #CoronaVirus The #China problem is growing #BorderCrisis #Chevy #Corvette #recall  #USDebt &amp; more https://t.co/MwXX9vUyi3,"New strain of coronavirus found in Malaysia could

possibly be more infectious than COVID19

Russell Falcon

13 hours ago

COVID testing Local infectious disease

specialist says Rapid tests not up to snuff

Ty

E

8 Be

a7

ea

N

N

COVID19 TST

iN On

Pres

oy

N

AN

TIN KXAN A new strain of the coronaviri

led D61

urrently

ma

outheast As

and Ma

ian health offic

worry it

may be more infectious than even COVI
"
5,BorderCrisis,1295061531324030978,./tweet_data/immigration_08/BorderCrisis/tweets3/Efj7mMBXgAEKiKd.jpg,"#BorderCrisis If you are in #CostaRica we invite you to drop by one of our Relief Centers for #Refugees in La Cruz, Guanacaste or San José. At both locations we accept canned &amp; perishable food &amp; other forms of donations for refugees. We’re in this together! #PartnerWithUs https://t.co/5MT52hTFwb","wwwcornerofloveorgdonate

Acapie de Vveyes

es

Collection Station

as

Interamericana 1

La Cruz

a

pesas

Guanacaste

Resteuyante Atteyioumente Conocide Coma

la Negia

ak

Ps

PK

rs

Ae et

caNs

fm

Wied

Sn

Vee en

5

bg

is

S

Bb

ays

rae

Si
"
6,BorderCrisis,1298794993226661889,./tweet_data/immigration_08/BorderCrisis/tweets4/EgY_KGXUwAA5thE.jpg,I’ve no problem with speakers seeking to remind voters how #Trump sought to fulfil campaign policies and supported pro-life ideologies . That is what conventions are about. But hearing #KellyanneConway gush about how she’s seen Trump comfort children is nauseating. #bordercrisis https://t.co/B9HgXqZUry,"i

te

at

ih

en

Counselor hae Presid

i

AL

ae

MIKE

ION

PENCE
"
7,BuildTheWall,1291512604091994118,./tweet_data/immigration_08/BuildTheWall/tweets1/Eexf3qHXoAE9SOz.jpg,"#QUOTE 10:11-10:21 - Of the nearly 5,000 active FBI counter-intelligence cases currently under way in the country, almost half are all related to China.

start 6:05

VID https://t.co/ECV6a8pVa8

#BuildTheWall #FinishTheWall #MAGA #KAG #Trump2020

qt-rv-222 #borderObserver https://t.co/HxN5PMecnu","Seat a

Done

bee oany

Daa I

L

eet nty

Lec ie

i

asic

s Beto ts

oid

sic

7

ae

aeons

ore

c Ory

a

Hudson Institute

cf

a
"
8,BuildTheWall,1291495242210988043,./tweet_data/immigration_08/BuildTheWall/tweets1/EexQFCOXYAIeFdM.jpg,"YouTuber #AboveTheLanes 2018-2019

Gran Plaza Outlets - Calexico, California (3:02)
Sep 29, 2018

starts in midair flying west, then turn 180 degree, then back

VIDEO https://t.co/z7KiaQuEP8

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-082 by #borderObserver https://t.co/ix8LmRlRWh","V4

3

7

7

aay

i

PF

tease

ls

af

a

HM

y s

it

m

win

ly

i
"
9,BuildTheWall,1291325120066260992,./tweet_data/immigration_08/BuildTheWall/tweets1/Eeu1Wo2XkAASrrF.jpg,"Murder contracts available $400

MURDERLAND: Baltimore Residents Are Tired of Corruption and Violence (9:37)
https://t.co/9p3sN4RnNd
@Fleccas Talks - Aug 6, 2019

Problems: #Murder #Drugs

#sanctuaryCity #BuildTheWall #FinishTheWall
#quikTake qt-sanc-cites-011 by #borderObserver https://t.co/npRq9MJx8B","ad

Pa

1

B

easter es

earners

a

a

i

b

ee

og

Za

a

SDs

1

wT

eee 8

oY
"
