,hashtag,tweet_id,image_path,body_text,text_with_OCR
0,babyboomers,1357569994993893376,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtcOt03XcAE9HJJ.png,How #BabyBoomers are creating the life of their dreams #online &gt;&gt; https://t.co/q5JOQyaCJx https://t.co/3BeIULGHbY,"Baby Boomers

oc

CY

fi

Baby Boomers

Uc

Cs

Retiring

se

yi

tBettaP

SEHLCOM

Be

ZENS
"
1,babyboomers,1356116163122651138,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtHkdrTW8AE-ayL.jpg,"Come laugh with us!
https://t.co/wRFVTA6hU4 
#babyboomers #caregivers https://t.co/qIiDgylfQp"," cant find it Mother hollers from the other end of the

house

hear her but am reluctant to give up my book lam at

a particularly good spot so I ignore her Within a few minutes

hear her soft house shoes treading over to my side I bury my

nose deep into my book

apy

I cant find my money anywhere she says as she plops

4

herself into the chair across from me I put it where I would

be sure to remember and now its not there

9

At four oclock tea dad suggests we put a sign on the

door informing burglars there is lost money in the house

and if they can find it we will split it with them I find this

is

very amusing Mom does not

fs

F

Spee
"
2,babyboomers,1357754934930771970,./tweet_data/ageism_2021-02/babyboomers/tweets1/Ete259OVEAIMBE8.jpg,"A study by MetLife Mature Market Institute, ""Grandparents Legacy Investing in Grandchildren"" asked how grandparents want grandchildren to see their legacy. This is what they found:

#grandparents #babyboomers #TheGrandparentEconomy #TheBusinessofAging #mature #consumers https://t.co/1s0vVDdT7L","How grandparents want grandchildren to see their legacy

CUR OMA UNG

ya

even in the tough times

PE a eee Cen OR EL CEY

re

Mera TM ILCs HSM IM Ue GSR AULT

creme CMe ok BUTS

lives of others outside of work

cab

I made a good living and

ct

shared it with my family

1

RENT a a cee UCM ACM Ce CR Ces

36

themselves and their families

I made a difference in the loves of

others through my work

RE

ae oe

None of these

a7

Eeolten

a

Jt

ic

a

NESS

Sousce MetLife Mature Market Institute and Generations United
"
3,babyboomers,1357226094060011520,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtXV7_NWYAAqwOJ.jpg,"“Your story is not for the critics.  Your story is for the people that need it.”

#personalgrowth
#POE
#babyboomers 
#peteroestévez
#peteroestevez 
#author 
#fromliestoriches 
#13StepsToAHealthyLife
#book 
#comingcleanpodcast #comingcleancommunity
#GenZ 
#Latinos
#TheMentor https://t.co/kzMx8ULTHA","WES oe

ass

a

mioos me ome

i

oe

i

at

yy

ad

son

mL

Lee

wee

a

SE

aan ES eee

eS

i
"
4,babyboomers,1357856613714042880,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtgTZOJXUAc3DPb.png,Are you over 50? You can change careers! How? Listen now: https://t.co/pR1vWNWzhx  Mature age workers often have a hard rap I have a chat on Matt Tukaki Here's what you can do to get a job over the age of 50! #babyboomers #jobseekers https://t.co/oUIorBzSXy,"YOUR CAREER

Wik

pane Jackson
"
5,babyboomers,1358113616113905665,./tweet_data/ageism_2021-02/babyboomers/tweets1/Etj9IrkXYAQ83Wu.jpg,"Learn why bragging is the secret ingredient to winning the job, promotion, or pay increase! https://t.co/GEa6PUkdQ1  

#IoE #iiot #AI #IOE #BigData #InternetofThings @debkrier #entrepreneur #businessowner #VirtualLeader #babyboomer #GenX  #BabyBoomers #GenZ #millennials https://t.co/KPmKqBEqaR","Learn wh

SELLING wT

ped

M4

secre

re is the

Bragging f

winning the

ingredient to

ala  Seigny

job promotion

or pa

increase

pee

Ne a EN CO

5

Tce er

Nw

ENC Lc leltad

PrP 2

UCP Se i
"
6,babyboomers,1356353153172602881,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtK78jgU0AABry7.jpg,"Baby boomers (born between 1946 and 1964) are a precious resource in the company; experience and maturity are essential to the appropriate management of business processes in the company.

#Infographic by @antgrasso &gt; #Skills #babyboomers #workplace https://t.co/5jCNGbVblq","ea acess

eee sea ee set gid bas o3

9

Broo

Doser

A

Cee y

aaa

G3

Peeve

Corer

A

Sg

coo
"
7,babyboomers,1356876898299748353,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtSYWPRXIAIRUtG.jpg,A book about love &amp; devotion 5 Star Review from UK https://t.co/Lmp71Rc1Vy #caregivers #babyboomers https://t.co/PybBH6ZC1c,"on

i

ay

QS

en

me

oA

wees

Ly

ieee

Se

so

ees

ie
"
8,babyboomers,1356398144955809792,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtLk7KQXYAA-3X_.jpg,"#MutualReverse is pleased to welcome Reverse Mortgage Specialist Ted Ahrenholtz, serving #Scottsdale #Arizona 👏

#Trusted #TimeTested #retirement #AZ #HECM #HELOC #H4P #babyboomers #reversemortgage #retirementplanning https://t.co/J6KDWIsLsg","bet

We are Happy to Welcome

i

os

ah al

ay

Ted Ahrenholtz

aa

AM

z

me

NMLS ID 1427747

an

is

Reverse Mortgage Specialist

Scottsdale AZ

ral

ie

RE

om

uF

Ted Is a Horne Equity Retirement Specialist who partners with

professionals and customers to help retirees manage their

home equity wisely She has a passion for educating customers

so they can make informed knowledgeable decisions

s

pd

8

G MuruaOmana

MORTGAGE

2

Nis WRISE94 GY Ego ning Leder woewnnscossaraccang
"
9,babyboomers,1356314444847083520,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtKYzLSW8AMYxR6.jpg,"Come...Laugh with us! 
https://t.co/wRFVTA6hU4
#babyboomers #caregivers https://t.co/MuD4BJw5xB","Theyre two for ten dollars mom called from

s

the living room

Now if you dont belong to the Snyder family you

might ask yourself Whats two for ten dollars

However anyone who belongs in the Snyder

a

a

household knows mom is looking at a Baby Sale ad in

4

the Sunday paper and is joking about taking the ad

seriously

9

Theyre so cute mom enthused

I dont care how cute they are I call playing along

with the game from the kitchen I already have my two

80some babies to care for I dont need anymore
"
10,babyboomers,1357928092862447616,./tweet_data/ageism_2021-02/babyboomers/tweets1/EthUZ4MXIAEn7To.jpg,Curl up with a book that will warm your soul on a rainy day https://t.co/wRFVTA6hU4 #Babyboomers #bookboost https://t.co/0fSsYePyEM,"l love rainy mornings They envelop me like

a threeway hug with mom and dad They

comfort me and make me feel safe

I hear the rain and smell the soil of the garden

a

through the open window and I roll over for

a

just fifteen more minutes of peace

Jewel knows I am going to linger and

she comes up purring from

yan

we

ran

5

the end of the bed for a cuddle

c

needed a rainy day this morning

a

ees
"
11,babyboomers,1356637064293408769,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtO-OIGXIAYo-uZ.jpg,Consistently 5 Star Reviews WE 3 #Babyboomers #Caregivers  https://t.co/wRFVTA6hU4 https://t.co/tioArzA6zT,"When I was growing up we always congregated at our house

My friends all loved my parent

Their parents could be

AZ

unreasonable

yo

ene

k

ay

untrusting

a

and downright mean

at

My parents were angels beside theirs

Frankly I think if was because my parents

tempered everything with love humor

and a good sprinkling of trust
"
12,babyboomers,1357964042464333829,./tweet_data/ageism_2021-02/babyboomers/tweets1/Eth1GaoWYAEQ83K.jpg,The most uplifting story you will read this year https://t.co/wRFVTA6hU4 TY for RTing #ASMSG #Babyboomers https://t.co/ox0WatAZYm,"In 1996 my father fell off a ladder at work and

shattered his heel At the time he was my mothers

caregiver l took up his role and added him to my

caregiver duties

Exactly three months into dads recovery he

experienced a heart attack which led to

aye

triplebypass surgery

It was unthinkable that mom could care for dad

9

 couldnt continue to run on my caregiver treadmill

Something had to be done

In April of 1996 we three purchased a home and

i

moved in together

wy

This is our story
"
13,babyboomers,1357049087313530883,./tweet_data/ageism_2021-02/babyboomers/tweets1/EtU0s9DXUAEcBTT.jpg,"What are your dreams 💭 for retirement? Do they include words like ""freedom,"" ""enjoyment,"" or ""stress-free""?#ReverseMortgage #HECMLoans #HomeLoans #Mortgage #BabyBoomers #Homeowners #WW2ers #Equity #Retirement #theGreatDepression #AmericanDream #Housing #PRMGinc #PRMGhecmDivision https://t.co/lO2dKQ3hmF","Wala Walals

ee

7

pom

Ses aeoomens

s

inn nar

a

Home Equity Conversion Mortgage

NMLS 475243

PRMG

CALL TODAY for Detailsl

ACTEM iay 4

siecleai i clarts oil

NMLS No 422861

CPRMG

678 7153314

eee en

404 2138145

wkingPrmgnet

wkingmyprmgnet

f
"
